account_id,jurisdiction,designator,category,short_name,name,description,long_description,url,county,,,,,
1,Pierce,40,Amendment,Amendment 40,REQUIRING A TWO-THIRDS VOTE OF THE COUNCIL TO LEVY OR INCREASE A NEW COUNCILMANIC TAX ,"The Pierce County Council passed Ordinance No. 2012-15s proposing to amend the Pierce County Charter (“Charter”). If approved, Proposed Charter Amendment No. 40 would amend the Charter to require that, after January 1, 2013, any “new Councilmanic tax” (as defined in Ordinance No. 2012-15s), may be levied or increased only by a minimum two-thirds vote of the Council; all as set forth in Ordinance No. 2012-15s. Should Proposed Charter Amendment No. 40 be: Approved or Rejected","As presently written, Charter Section 2.20 authorizes the Council to levy taxes and increases in taxes by a majority vote. If approved, Proposed Charter Amendment No. 40 would amend Charter Section 2.20 to require a minimum two-thirds vote of the Council to impose any “new Councilmanic tax.” For purposes of Proposed Charter Amendment No. 40, the term “new Councilmanic tax” means any tax the Council currently has authority to levy but has not yet done so, such as the mental health tax authorized by RCW 82.14.460, and any tax for which the Council is granted authority to levy by the Washington legislature after January 1, 2013. The term “new Councilmanic tax” does not include fees, rates and charges, special assessments, taxes imposed by the Council on or before January 1, 2013, or taxes imposed by the Council on or before January 1, 2013 that are subject to renewal or reauthorization , such as the general property tax levy or the excess property tax levy.",https://weiapplets.sos.wa.gov/MyVote/OnlineVotersGuide/Measures?electionId=46&countyCode=pi&ismyVote=False,Pierce,,,,,
1,PIERCE TRANSIT,1,Proposition,Proposition 1, Sales and Use Tax Increase ,"The Board of Commissioners of the Pierce County Public Transportation Benefit Area (commonly known as Pierce Transit) adopted Resolution No. 12-021 concerning a proposition to increase the sales and use tax. If approved, this proposition would authorize Pierce Transit to impose an additional three-tenths of one percent (0.3%) sales and use tax, for a total sales and use tax of nine-tenths of one percent (0.9%), to fund restoration and provision of services including, without limitation: Special event and commuter service, services for people with disabilities and capital improvements, all as authorized by Resolution No. 12-021. Should Proposition No. 1 be: Approved or Rejected","Local sales and use tax accounts for 70% of Pierce Transit’s budget for operations. Responding to the economic recession, Pierce Transit cut management by more than 30%, increased fares twice, reduced bus service by more than 40%, and continues other cost-containment efforts. <br><br>
This proposition will impose a three-tenths of one percent (0.3%) sales and uses tax, equivalent to 3 cents on a ten dollar purchase and will provide exclusive, direct support for local Pierce County-oriented bus services.<br><br>
If approved, this proposition will provide funding to preserve transportation options for the public, including: local and express bus routes, services for seniors and people with disabilities, commuter vanpools, partnerships with schools to move students, and businesses to transport employees and customers. Special event service including transportation to the Puyallup Fair and Fourth of July Freedom Fair will be restored.    <br><br>
If rejected, Pierce Transit will make additional cuts in excess of 35%, including; elimination of all Saturday and Sunday service, limited mid-day and evening service, elimination of routes, longer wait times for commuters, and elimination of significant paratransit service for people with disabilities.    <br><br>
For more information about the impacts of Pierce Transit Proposition 1, please visit <a href=""www.piercetransit.org"" target=""_blank"">www.piercetransit.org</a>.",https://weiapplets.sos.wa.gov/MyVote/OnlineVotersGuide/Measures?electionId=46&countyCode=pi&ismyVote=False,Pierce,,,,,
1,CITY OF DUPONT,1,Proposition,Propositon 1,Levy for Public Safety Buildings and City Hall and Public Safety Services ,"The City of DuPont, Washington adopted Resolution No. 12-419 proposing to temporarily increase the City's regular property tax levy. This proposition would increase the City's regular property tax levy by up to $0.975/$1,000 to a rate not to exceed $2.14/$1,000 of assessed valuation for collection in 2013, and increase the levy as permitted in RCW 84.55 each year thereafter through and including 2019, to pay the City's lease obligations (including debt service) for the Public Safety Buildings and City Hall and costs of public safety services, including firefighter personnel and equipment. Should this proposition be: APPROVED or REJECTED","    The City of DuPont relies on property taxes to help pay for basic governmental services, such as public safety facilities and services.  State law limits the annual increase in regular property tax revenue to 1%, plus certain adjustments, unless voters approve a proposition for a greater increase.  The City is asking voters to authorize an increase in City regular property taxes by up to $0.975/$1,000, to a maximum rate of $2.14/$1,000 of assessed valuation.  
    The levy’s purpose is to maintain existing levels of public safety services, by funding the City’s lease obligations on the Public Safety Buildings and City Hall, and paying the costs of public safety services, including firefighter personnel and equipment.  The City has already reduced personnel and operating expenses, and cut exempt staff wages.  Without the levy, the projected annual deficit will be $1,070,000, or 18% of the 2012 general fund budget. 
    The amount of the levy collected in 2013 would be used to calculate subsequent levy limits as permitted in chapter 84.55 RCW for each of the six succeeding years thereafter (a total of seven years).  The effect of the increase for the average homeowner of a $312,000 home would be approximately $304.20/year or $25.30/month. ",https://weiapplets.sos.wa.gov/MyVote/OnlineVotersGuide/Measures?electionId=46&countyCode=pi&ismyVote=False,Pierce,,,,,
1,TOWN OF EATONVILLE,1,Proposition,Proposition 1,Maintenance and operation expenses,"        <p>
            </p><p><strong>Proposition No. 1</strong></p>
<p>The Eatonville Town Council passed Ordinance 2012-9, concerning a proposition to finance maintenance and operation expenses. If approved, Proposition No. 1 would authorize the Town to levy the following excess tax on all taxable property within the Town, which would be used to cover the Town’s general expenses, consistent with the adopted budget:</p>
<p>
</p><p>
</p><table style=""WIDTH: 400px"" summary="""">
<tbody>
<tr valign=""bottom"" align=""center"">
<td>Levy<br><u>Year</u></td>
<td>Collection<br><u>Year</u></td>
<td>Approximate Levy Rate<br><u>per $1,000 Assessed Value</u></td>
<td><u>Levy Amount</u></td></tr>
<tr align=""center"">
<td>2012</td>
<td>2013</td>
<td>$1.00</td>
<td>$161,048.11</td></tr></tbody></table><br>all as provided in Ordinance 2012-9.&nbsp; Should Proposition No. 1 be approved?","Every year, property owners in Eatonville pay a tax that is levied against their property based on values determined by the Pierce County Assessor.  The amount of that tax varies annually based on what value the Assessor determines the property to be worth.  Part of this tax goes to the Town of Eatonville to pay for government services, such as police, fire, parks, and streets.  State law limits the amount that the Town can collect every year, but the limit can be exceeded on a one year basis if 60 percent of the Town’s voters approve the decision.  This is called an &lquot;excess levy.&rquot;  <br><br>
The Town seeks voter approval for an excess property tax levy for 2013.  If passed, this levy would provide the Town $161,048.11 in revenue beyond what otherwise would be levied next year.  It is estimated that this would increase property taxes by approximately $1.00 per $1,000 assessed value.  For example, the tax for property assessed at $100,000 would increase by $100 for the year 2013.  <br><br>
The proceeds of the excess levy would be used for the Town’s general maintenance and operation expenses as determined by the Town Council when it passes its annual budget for 2013.",https://weiapplets.sos.wa.gov/MyVote/OnlineVotersGuide/Measures?electionId=46&countyCode=pi&ismyVote=False,Pierce,,,,,
1,AUBURN SCHOOL DISTRICT NO. 408,1,Proposition,Proposition 1,General Obligation Bonds,"The Board of Directors of Auburn School District No. 408 approved a proposition for bonds. This proposition authorizes the District to reconstruct Auburn High School, including modernizing its Performing Arts Center and Automotive Technology building and modernizing and improving the site, to issue $110,000,000 of general obligation bonds maturing within a maximum term of 20 years, and levy excess property taxes annually to repay the bonds, as described in Resolution No. 1159. Should this proposition be: Approved or Rejected","Passage of proposition No. 1 will authorize Auburn School District to borrow $110,000,000 by issuing general obligation bonds. In accordance with Resolution No. 1159 approving this proposition, the bonds will pay for reconstructing Auburn High School, including modernizing its Performing Arts Center and Automotive Technology building, modernizing and improving the site and undertaking facilities upgrades to address educational program needs, safety improvements and asset preservation projects. The bonds would be repaid out of annual property tax levies over a period of 20 years. The exact amount of such annual levies for these bonds would depend on the amount of principal paid each year and on the interest rates available at the time the bonds are sold",https://weiapplets.sos.wa.gov/MyVote/OnlineVotersGuide/Measures?electionId=46&countyCode=pi&ismyVote=False,Pierce,,,,,
1,FIRE PROTECTION DISTRICT NO. 16,1,Proposition,Proposition 1,Property Tax Levy for Maintenance and Operation Expenses ,"<p><strong>Proposition No. 1</strong></p>
<p><strong>Property Tax Levy for Maintenance and Operation Expenses</strong></p>
<p>The Board of Fire Commissioners of Pierce County Fire Protection District No. 16 (Key Peninsula Fire) adopted Resolution No. 06-12-566 concerning a proposition to finance maintenance and operation expenses. If passed, Proposition No. 1 would allow the District to levy the following excess taxes, on all taxable property within the District, to be used for maintenance and operations and to increase the current level of fire and emergency medical services:</p>
<p>
</p><table style=""WIDTH: 400px"" summary="""">
<tbody>
<tr valign=""bottom"" align=""center"">
<td>Levy<br><u>Year</u></td>
<td>Collection<br><u>Year</u></td>
<td>Approximate Levy Rate<br><u>per $1000 Assessed Value</u></td>
<td><u>Levy Amount</u></td></tr>
<tr align=""center"">
<td>2012</td>
<td>2013</td>
<td>$0.44</td>
<td>$800,000</td></tr>
<tr align=""center"">
<td>2013</td>
<td>2014</td>
<td>$0.46</td>
<td>$800,000</td></tr>
<tr align=""center"">
<td>2014</td>
<td>2015</td>
<td>$0.49</td>
<td>$800,000</td></tr>
<tr align=""center"">
<td>2015</td>
<td>2016</td>
<td>$0.49</td>
<td>$800,000</td></tr></tbody></table>
<p><br>all as provided in Resolution No. 06-12-566. Should Proposition No. 1 be approved?</p>","Pierce County Fire Protection District No. 16, serving the citizens of Key Peninsula, is placing an excess levy proposition for maintenance and operations on the November 6, 2012 general election ballot. This proposition will authorize the fire district to collect $800,000 annually, at an approximate rate of $0.44 to $0.49 per $1,000 of assessed valuation, for a four year period covering 2013 through 2016. The proposition is presented to allow voters the opportunity to improve current fire department services and increase personnel. Approval of this levy will allow the district to increase staffing by adding approximately eight responders.
<br><br>
The fire district has lost nearly one million dollars in revenue since 2009 due to the nation-wide recession and loss of property values; necessitating the need for cutbacks in expenditures and drastic cuts to reserve funds, but without drastic service level cuts thus far. However, response times are not adequate at this time to meet the expectations of the citizens and residents of the district.",https://weiapplets.sos.wa.gov/MyVote/OnlineVotersGuide/Measures?electionId=46&countyCode=pi&ismyVote=False,Pierce,,,,,
1,FIRE PROTECTION DISTRICT NO. 23,1,Proposition,Proposition 1,Authorizing New Regular Property Tax Levy Rate,"The Board of Fire Commissioners of Pierce County Fire Protection District No. 23 adopted Resolution No. 12-003 proposing to authorize a new regular property tax levy rate. If passed, Proposition No. 1 would permit the District to levy for collection in 2013 the regular property tax at the rate of $1.50 per $1,000 of assessed valuation, thereby lifting the revenue limitation in Chapter 84.55 RCW. Should Proposition No. 1 be: Approved or Rejected ","Pierce County Fire Protection District No. 23, serving the citizens of Ashford, Elbe and Alder, is placing a lid lift proposition on the November 6, 2012 ballot. This proposition will re-authorize the property tax levy rate of $1.50 per $1,000 of assessed valuation for 2013 tax collections. The proposition is presented to allow voters to override the limitation imposed by state law, which would otherwise limit total property tax revenue to 101% of the previous year's revenue, regardless of the authorized dollar rate limitation of $1.50, which voters approved many years ago.<br><br>
This proposition meets the requirements of Chapter 84.55 RCW, that any revenue increase greater than 1% over the previous year, be approved by voters.<br><br>
Approval of this proposition would allow maintaining the current level of services. Rejection of this proposition would lead to the loss of up to $60,000 annually in projected tax revenues, which would necessitate cutbacks in services.",https://weiapplets.sos.wa.gov/MyVote/OnlineVotersGuide/Measures?electionId=46&countyCode=pi&ismyVote=False,Pierce,,,,,
1,San Juan County,1,Proposition,Proposition No. 1,Charter amendments to reduce the number of Council members from 6 to 3,"The San Juan County Charter Review Commission has proposed charter amendments to reduce the number of Council members. This measure would reduce the County Council from six (6) members nominated and elected by district to three (3) members, each residing in a separate district but nominated and elected by the entire County. This measure also includes technical revisions and clarifications to the charter and a transition plan that provides for implementation at special elections in April 2013. Should this proposal be:","The San Juan County “Home Rule” Charter includes a process whereby citizens are periodically elected to a Charter Review Commission for the purpose of reviewing the charter and submitting proposed amendments to the public for their consideration. This explains the first of three amendments that have been submitted for approval.
<br><br>
The County Council is the legislative authority of the County. If adopted, this proposal will reduce the size of the County Council from 6 members to 3 members and change voting provisions to be consistent with this number.
<br><br>
This proposal also changes the process for nominating and electing Council members. Under the current charter, Council members are qualified by residing in a district and each is nominated and elected by the voters within the district. As proposed, each Council member will be nominated in a primary election by voters of the entire County and then elected by voters of the entire County. As proposed, Council members are qualified by residing in one of three districts, called “residency districts.” The three residency districts consist of the following ferry-served islands and also smaller islands nearby: 1) San Juan Island, 2) Orcas Island, and 3) Lopez/Shaw Islands.
<br><br>
A transition plan provides for a special election of Council members from each residency district in April 2013 and, if necessary, a special nomination election in February 2013. The six existing Council member positions will terminate after certification of the election in April 2013 in coordination with the commencement of the new positions. Once elected, terms are staggered, with Residency District 1 and Residency District 2 terminating in 2016, and Residency District 3 terminating in December 2014. Thereafter, each term will be four years.
<br><br>
This amendment changes the commencement date of all County-elected officials to coincide with general laws—on January 1. Other technical changes and clarifications are also proposed with this amendment. This amendment becomes effective upon approval by a simple majority of those voting.",https://wei.sos.wa.gov/county/sanjuan/en/currentelection/Pages/OnlineVotersGuide.aspx,San Juan,,,,,
1,San Juan County,2,Proposition,Proposition No. 2,Charter amendments regarding County executive and administrative duties,The San Juan County Charter Review Commission has proposed amendments to the San Juan County Charter concerning who will perform executive and administrative duties. This measure would remove references to the County Administrator as the chief administrative officer and as part of a separate branch of county government; place with the County Council those administrative and executive powers not granted to other elected officials; and require that the County Council appoint a County Manager to assist the Council in carrying out its duties. This measure also includes technical revisions and clarifications to the charter. Should this proposal be:,"The San Juan County “Home Rule” Charter includes a process whereby citizens are periodically elected to a Charter Review Commission for the purpose of reviewing the charter and submitting proposed amendments to the public for their consideration. This explains the second of three amendments that have been submitted for approval.
<br><br>
A feature of the existing charter is that an “executive branch” is created in Article 3 with a County Administrator who is the “chief administrative officer” responsible for administrative duties which are shared with the executive and administrative duties of other elected officials (auditor, treasurer, assessor, clerk, sheriff and prosecuting attorney). Under the existing charter, the County Administrator is appointed by the County Council, and the charter includes specific responsibilities that are to be performed by the County Administrator and a prohibition on Council members from directing the work of any employee subject to the supervision of the County Administrator or other elected official.
 <br><br>
This amendment repeals most of Article 3 of the Charter and replaces it with provisions whereby executive and administrative duties not delegated by state law or the constitution to other elected officials will be the responsibility of the County Council. Direction of the work of individual employees must be approved by the County Council and not taken by individual Council members. The County Council must hire a County Manager to assist in performing its executive and administrative duties. The County Council is given power to determine what work will be performed by the County Manager.
<br><br>
This amendment changes the commencement date of all County elected officials to coincide with general laws—on January 1. Other technical changes and clarifications are also proposed with this amendment. This amendment will become effective upon approval by a simple majority of those voting.",https://wei.sos.wa.gov/county/sanjuan/en/currentelection/Pages/OnlineVotersGuide.aspx,San Juan,,,,,
1,San Juan County,3,Proposition,Proposition No. 3,Amendment to the charter regarding open public meetings,The San Juan County Charter Review Commission has proposed amendments to the San Juan County Charter concerning open public meetings. This measure would add a provision to the County charter to state that all meetings of the County Council and all committees thereof be open to the public except when a private (executive) session or closed session is allowed by law. This measure also includes technical revisions and clarifications to the charter. Should this proposal be:,"The San Juan County “Home Rule” Charter includes a process whereby citizens are periodically elected to a Charter Review Commission for the purpose of reviewing the charter and submitting proposed amendments to the public for their consideration. This explains the third of three amendments that have been submitted for approval.
<br><br>
If adopted, this proposal will require that all meetings of the County Council and subcommittees of the County Council be subject to the Open Public Meetings Act, Chapter 42.30 RCW (the “Act”). The proposal allows sessions to be closed to the public when allowed by the Act.
<br><br>
Sometimes it is very clear that a meeting is subject to the Act and sometimes it is not. To determine whether the County Council or a subcommittee is having a “meeting” that must be open it is necessary to look at the definitions of the Act and the law that has followed. The Act defines “meeting” to mean “meetings at which action is taken.” “Action” is broadly defined to include final action and also deliberations and discussions. Meetings of a subcommittee of the County Council that is given specific duties will usually be subject to the open public meetings act. Casual discussion of county business by two council members who are not a subcommittee should be allowed to continue under this provision provided that those members have not been given a specific assignment that is the subject of discussion as a subcommittee. 
<br><br>
Meetings of a governing body are, either regular or special meeting. Action may only occur at a regular or special meeting. The Act has specific procedural requirements for notice of regular and special meetings.
<br><br>
The Act contains some exceptions which are not altered by this amendment. A meeting that is subject to an exemption may be closed to the public at the option of the County Council. A closed meeting may be held only for specified purposes and only during a regular or special meeting. Some of the most common reasons for closing meetings are to consider contract price, personnel matters, union negotiations, and legal advice on pending litigation and claims involving the County. The reason for closing the meeting to the public must be given at the meeting.
<br><br>
This amendment also changes the commencement date of all County elected officials to coincide with general laws—on January 1. Other technical changes and clarifications are also proposed with this amendment. This amendment will become effective upon approval by a simple majority of those voting.",https://wei.sos.wa.gov/county/sanjuan/en/currentelection/Pages/OnlineVotersGuide.aspx,San Juan,,,,,
1,San Juan County,4,Initiative,Initiative Measure No. 2012-4,Prohibitions on the growing of genetically modified organisms,"Initiative Measure No. 2012-4 concerns the growing of genetically modified organisms in San Juan County. This measure would make it unlawful to propagate, cultivate, raise or grow plants, animals and other organisms which have been genetically modified and provides for penalties and destruction of such organisms. Should this measure be enacted into law?","This initiative is intended to prohibit the cultivation of crops, livestock and other organisms in San Juan County which have had genes intentionally modified in a way that did not occur by mating or natural recombination.
<br><br>
If this initiative is adopted it will be unlawful for any person or entity to propagate, cultivate, raise or grow genetically modified organisms in San Juan County. “Organisms” is defined to mean “any biological entity capable of replication or transferring genetic material.” “Genetically modified” is defined to mean “an organism, with the exception of human beings, in which genetic material has been altered in a way that does not occur naturally by mating and/or natural recombination.”
<br><br>
Certain activities are exempt by the terms of the initiative and not unlawful. Exempt activities occur at educational facilities working with genetically modified organisms indoors with safety precautions to prevent release of material. Also, certain health care providers are exempt.
<br><br>
This measure includes enforcement provisions making a violation a public nuisance subject to civil enforcement and making any person who knowingly violates the law responsible for administrative and abatement costs. A second violation is a misdemeanor and third and subsequent violations are a gross misdemeanor.
<br><br>
This initiative will be effective and made part of the County laws if a simple majority approves the measure.",https://wei.sos.wa.gov/county/sanjuan/en/currentelection/Pages/OnlineVotersGuide.aspx,San Juan,,,,,
1,Orcas Island School District #137,1,Proposition,Orcas Island School District #137 Proposition No. 1,Concerns General Obligation Bonds,"The Board of Directors of Orcas Island School District No. 137 adopted Resolution No. 2012-11 concerning this proposition for bonds. This proposition would authorize the District to renovate or replace existing buildings and to construct additional facilities, to issue $11,900,000 of general obligation bonds maturing within a maximum of twenty years, and to collect excess property taxes annually to repay the bonds, as provided in Resolution No. 2012-11. Should this proposition be:","The Board of Directors of the Orcas Island School District has identified the need to renovate or replace existing buildings and to construct additional facilities. The Board has selected the sale of general obligation bonds as the best way to proceed. Before the bonds may be issued, they must be approved by the voters of the School District.
<br><br>
The amount of authorization sought is $11,900,000. The maximum term is twenty years from the date of issue but may mature at earlier dates. The bonds may be sold in such amounts and at such time or times as deemed necessary and advisable by the Board. The final terms of the bonds will be fixed by a resolution of the Board after voter approval of the bonds.
<br><br>
The funds from the sale of the bonds may be used for cost of construction including planning, architectural, engineering and other consulting services, utilities, and will also include all necessary furniture, equipment and fixtures. None of the bond proceeds may be used for replacement of equipment or any other capital purpose.
<br><br>
A vote “approved” is a vote in favor of the proposition. A vote “rejected” is a vote against the proposition.",https://wei.sos.wa.gov/county/sanjuan/en/currentelection/Pages/OnlineVotersGuide.aspx,San Juan,,,,,
1,Orcas Island School District #137,2,Proposition,Orcas Island School District #137 Proposition No. 2,Concerns a two-year general technology capital projects levy,"    <div style=""font-size: 1.2em; font-weight: bold"">
        Orcas Island School District No. 137 - Proposition No. 2</div>
    <div style=""padding-bottom: 5px; padding-left: 5px; padding-right: 5px; margin-left: 0px;
        padding-top: 5px"" id=""BallotTitle102365"" class=""TreeLevel2"">
        <div style=""float: left"">
            Ballot Title
        </div>
        <div style=""float: right"">
            <a style=""display: block"" href="""" target=""_blank"">Full Text</a>
        </div>
        <div style=""clear: both"">
        </div>
    </div>
    <div style=""padding-bottom: 5px; padding-left: 5px; padding-right: 5px; padding-top: 5px"">
        <p>
            </p><p>The Board of Directors of Orcas Island School District No. 137 adopted Resolution No. 2012-12 concerning a two-year technology modernization levy. The proposition authorizes the modernization of District facilities by implementing technology facilities and projects and the application and modernization of technology systems for operations and instruction; and authorizes the following excess levies for such purposes on all taxable property within the District:<br><br></p>
<p>
</p><table style=""WIDTH: 400px"" summary="""">
<tbody>
<tr valign=""bottom"" align=""middle"">
<td><u>Collection Years</u></td>
<td>Approximate Levy Rate<br><u>per $1,000 Assessed Value</u></td>
<td><u>Levy Amount</u></td></tr>
<tr align=""middle"">
<td>2013</td>
<td>$0.06</td>
<td>$200,000</td></tr>
<tr align=""middle"">
<td>2014</td>
<td>$0.06</td>
<td>$200,000</td></tr></tbody></table><p></p>
<p>all as provided in District Resolution&nbsp;No. 2012-12. Should this proposition be approved?</p>
        <p></p>
    </div>
    <div style=""padding-bottom: 5px; background-color: #efefef; padding-left: 5px; padding-right: 5px;
        display: block; margin-bottom: 5px; font-size: 0.7em; padding-top: 5px"">
        Randall K. Gaylord, San Juan County Prosecuting Attorney
        
    </div>    
        <div style=""display: block"">
            <div style=""padding-bottom: 5px; padding-left: 5px; padding-right: 5px; margin-left: 0px;
                cursor: hand; padding-top: 5px"" class=""TreeLevel2"" onclick=""ShowHidePanel('ExplanatoryStatement')"">
                <img id=""ExplanatoryStatementToggle"" style=""vertical-align: middle"" src=""../Content/images/minus.jpg"">
                Explanatory Statement</div>
            <div style=""padding: 5px; display: block;"" id=""ExplanatoryStatement"">
                <p>The Board of Directors of the Orcas Island School District has determined that technology facilities are in need of modernization, improvements and expansion to meet the current and future educational needs for the student. The Board seeks voter approval of a Technology Capital Projects Levy for each of the next two years in the amount of $200,000 per year.</p>
<p>Technology facilities include acquiring hardware, software licenses, and on-line applications and training related to the installation for operations and educational instruction. The new equipment and applications may be available for students, teachers and staff. </p>
<p>If the levy is approved, taxable property within the District would be charged an estimated rate of six cents ($0.06) per $1,000 of assessed value for the two years of 2013 and 2014. The levy is expected to generate funding in the amount of $200,000 for each year of the levy.</p>
<p>A “yes” vote is a vote in favor of the proposition. A “no” vote is a vote against the proposition.</p>
            </div>
        </div>
        <div style=""display: block"">
            <div style=""padding-bottom: 5px; padding-left: 5px; padding-right: 5px; margin-left: 0px;
                cursor: hand; padding-top: 5px"" class=""TreeLevel2"" onclick=""ShowHidePanel('StatementForAgainst')"">
                <img id=""StatementForAgainstToggle"" style=""vertical-align: middle"" src=""../Content/images/plus.jpg"">
                Arguments For and Against</div>
            <div style=""padding-bottom: 5px; padding-left: 5px; padding-right: 5px; display: none;
                padding-top: 5px"" id=""StatementForAgainst"">
                <table cellspacing=""0"" cellpadding=""5"" width=""100%"">
                    <tbody>
                        <tr>
                            <th style=""border-bottom: #cccccc 1px solid; background-color: #efefef"" width=""50%"">
                                Argument For
                            </th>
                            <td style=""padding-bottom: 0px; background-color: #cccccc; padding-left: 0px; width: 1px;
                                padding-right: 0px; padding-top: 0px"" rowspan=""6"" width=""1"">
                                <img src=""../Content/images/spacer.gif"" width=""1"" height=""2"" alt=""spacer"">
                            </td>
                            <th style=""border-bottom: #cccccc 1px solid; background-color: #efefef"" width=""50%"">
                                Argument Against
                            </th>
                        </tr>
                        <tr>
                            <td valign=""top"">
                                <p>Supporting a levy for technology in school supports the very future of our community and country. We can think of no better way that tax money can positively impact our future than by the education of our children. By supporting this levy you have the opportunity to decide exactly where your tax dollars will go. These funds will be used to upgrade and replace older, outdated equipment, and to provide support services and training for staff in using technology to improve student achievement.</p>
<p>Teachers and students use technology in everyday life to create, communicate, problem solve, plan, research and collaborate. Being tech savvy is a crucial requirement for most jobs today. In addition, good computer skills are a vital component of success in college. We need your support to improve the educational opportunities that we offer to our students and to help them stay competitive.</p>
<p>Please join us in supporting this levy.</p>
                            </td>
                            <td valign=""top"">
                                No argument against submitted.
                            </td>
                        </tr>
                        <tr>
                            <th style=""border-bottom: #cccccc 1px solid; background-color: #efefef"">
                                Rebuttal of Argument Against
                            </th>
                            <th style=""border-bottom: #cccccc 1px solid; background-color: #efefef"">
                                Rebuttal of Argument For
                            </th>
                        </tr>                   
                        <tr>
                            <td valign=""top"">
                                No rebuttal arguments allowed.
                            </td>
                            <td valign=""top"">
                               No rebuttal arguments allowed.
                            </td>
                        </tr>
                        <tr>
                            <th style=""border-bottom: #cccccc 1px solid; background-color: #efefef"">
                                Argument Prepared By
                            </th>
                            <th style=""border-bottom: #cccccc 1px solid; background-color: #efefef"">
                                Argument Prepared By
                            </th>
                        </tr>
                        <tr>
                            <td>
                                <p>Greg White <br>Lek Thixton<br>Tony Howe<br></p>    
                            </td>
                            <td>
                                    
                            </td>
                        </tr>
                    </tbody>
                </table>","The Board of Directors of the Orcas Island School District has determined that technology facilities are in need of modernization, improvements and expansion to meet the current and future educational needs for the student. The Board seeks voter approval of a Technology Capital Projects Levy for each of the next two years in the amount of $200,000 per year.
<br><br>
Technology facilities include acquiring hardware, software licenses, and on-line applications and training related to the installation for operations and educational instruction. The new equipment and applications may be available for students, teachers and staff.
<br><br>
If the levy is approved, taxable property within the District would be charged an estimated rate of six cents ($0.06) per $1,000 of assessed value for the two years of 2013 and 2014. The levy is expected to generate funding in the amount of $200,000 for each year of the levy.
<br><br>
A “yes” vote is a vote in favor of the proposition. A “no” vote is a vote against the proposition.",https://wei.sos.wa.gov/county/sanjuan/en/currentelection/Pages/OnlineVotersGuide.aspx,San Juan,,,,,
1,Lopez Solid Waste Disposal District,1,Proposition,Lopez Solid Waste Disposal District Proposition No. 1,Concerns a one-year levy to fund solid waste disposal activities,"The Governing Body of the Lopez Solid Waste Disposal District (Lopez Disposal District) adopted a resolution (No. 31-2012) concerning a one-year excess regular property tax for the district. This proposal would impose a regular property tax levy within the Lopez Disposal District in the amount of 9.514 cents per $1,000 of assessed valuation for one tax year–2013–for the purpose of funding operations and capital expenses of the Lopez Disposal District. Shall this proposal be approved?","In 2012 the San Juan County Council modified the boundaries of the existing disposal district for the County and established a separate district for Lopez Island only—the Lopez Solid Waste Disposal District. The County Council by virtue of their office is the governing board. The operation of the district is led by a five-member Managing Board consisting of citizens of Lopez Island.
<br><br>
The Managing Board has proposed a balanced budget for the year 2013 that has been approved by the Governing Board. That budget includes as a source of revenue tipping fees based upon weight or volume and approximately $100,000 of tax revenue to be paid for with a one-year property tax levy, as allowed by law.
<br><br>
The Governing Board has adopted a resolution calling for an election to approve the one-year property tax measure. If adopted, property tax will increase by 9.514 cents per $1,000 of assessed value for taxes imposed in the year 2013. The County Assessor has estimated that this tax will generate approximately $100,000.
<br><br>
The revenue raised by this proposal must be used by the Lopez Solid Waste Disposal District for operations and capital expenses.
<br><br>
A sixty percent majority is needed to pass this proposal. A “yes” vote is a vote to approve the proposal; a “no” vote is a vote against the proposal.",https://wei.sos.wa.gov/county/sanjuan/en/currentelection/Pages/OnlineVotersGuide.aspx,San Juan,,,,,
1,BRIER ANNEXATION,1,Proposition,Proposition 1,Concerning the Allview Heights Annexation,"The City Council of the City of Brier passed Ordinance No. 401, annexing into the City the 15.9 acres known as the Allview Heights annexation area. This measure would approve the City’s annexation of the Allview Heights annexation area, allowing the area to become a part of the City. Should this measure be enacted into law? Y or N","This Proposition seeks voter approval of the City of Brier's annexation of the area known as the ""Allview Heights Annexation Area,"" which is contiguous to Brier’s existing city boundaries on all but the annexation area’s southeast corner. If this Proposition is approved by the voters, the Allview Heights Annexation Area will become part of the City of Brier. Services currently provided by Northshore School District, Alderwood Water District, and Snohomish County Fire District No. 1 will continue to be provided by those districts, and these services will not change because of annexation. The City will provide other municipal services, including police protection, road, sewer and storm drainage construction and maintenance, traffic management, land use planning and permitting, and parks and recreation. Upon annexation, property within the annexation area will be subject to City comprehensive planning and zoning under Ordinance No. 397 adopted on December 13, 2011, and will be assessed and taxed on the same basis and at the same rate as other property within the City. This Proposition will be approved if a majority of all votes are cast in favor of the proposition.",http://www1.co.snohomish.wa.us/Departments/Auditor/Divisions/Elections_Voting/LVP.htm,Snohomish,,,,,
